Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
1/25/2021 19:15,2021-01-25,Lesotho,8044,134.0,2243.0
1/25/2021 19:15,2021-01-25,Liberia,1914,84.0,1714.0
1/25/2021 19:15,2021-01-25,Libya,114429,1782.0,93342.0
1/25/2021 19:15,2021-01-25,Liechtenstein,2454,52.0,2322.0
1/25/2021 19:15,2021-01-25,Lithuania,177166,2664.0,119254.0
1/25/2021 19:15,2021-01-25,Luxembourg,49704,564.0,46656.0
1/25/2021 19:15,2021-01-25,MS Zaandam,9,2.0,7.0
1/25/2021 19:15,2021-01-25,Macau,47,0.0,46.0
1/25/2021 19:15,2021-01-25,Madagascar,18743,279.0,17930.0
1/25/2021 19:15,2021-01-25,Malawi,19987,518.0,6780.0
1/25/2021 19:15,2021-01-25,Malaysia,186849,689.0,145084.0
1/25/2021 19:15,2021-01-25,Maldives,15102,51.0,13884.0
1/25/2021 19:15,2021-01-25,Mali,7983,323.0,5717.0
1/25/2021 19:15,2021-01-25,Malta,16861,253.0,13976.0
1/25/2021 19:15,2021-01-25,Marshall Islands,4,0.0,4.0
1/25/2021 19:15,2021-01-25,Martinique,6327,44.0,98.0
1/25/2021 19:15,2021-01-25,Mauritania,16397,416.0,15221.0
1/25/2021 19:15,2021-01-25,Mauritius,556,10.0,518.0
1/25/2021 19:15,2021-01-25,Mayotte,7590,59.0,2964.0
1/25/2021 19:15,2021-01-25,Mexico,1763219,149614.0,1320448.0
1/25/2021 19:15,2021-01-25,Micronesia,1,0.0,0.0
1/25/2021 19:15,2021-01-25,Moldova,156426,3368.0,147178.0
1/25/2021 19:15,2021-01-25,Monaco,1368,9.0,1140.0
1/25/2021 19:15,2021-01-25,Mongolia,1643,2.0,1169.0
1/25/2021 19:15,2021-01-25,Montenegro,58697,770.0,50221.0
1/25/2021 19:15,2021-01-25,Montserrat,13,1.0,12.0
1/25/2021 19:15,2021-01-25,Morocco,466626,8172.0,443472.0
1/25/2021 19:15,2021-01-25,Mozambique,32781,363.0,21011.0
1/25/2021 19:15,2021-01-25,Myanmar,137957,3069.0,122116.0
1/25/2021 19:15,2021-01-25,Namibia,32650,319.0,30270.0
1/25/2021 19:15,2021-01-25,Nepal,269789,2011.0,264538.0
1/25/2021 19:15,2021-01-25,Netherlands,952950,13579.0,0.0
1/25/2021 19:15,2021-01-25,New Caledonia,44,0.0,43.0
1/25/2021 19:15,2021-01-25,New Zealand,2288,25.0,2199.0
1/25/2021 19:15,2021-01-25,Nicaragua,6204,168.0,4225.0
1/25/2021 19:15,2021-01-25,Niger,4353,151.0,3464.0
1/25/2021 19:15,2021-01-25,Nigeria,121566,1504.0,97228.0
1/25/2021 19:15,2021-01-25,North Macedonia,90717,2791.0,78727.0
1/25/2021 19:15,2021-01-25,Norway,61142,548.0,53299.0
1/25/2021 19:15,2021-01-25,Oman,133253,1522.0,126334.0
1/25/2021 19:15,2021-01-25,Pakistan,534041,11318.0,488903.0
1/25/2021 19:15,2021-01-25,Palestine,155884,1796.0,145639.0
1/25/2021 19:15,2021-01-25,Panama,311244,5063.0,259095.0
1/25/2021 19:15,2021-01-25,Papua New Guinea,835,9.0,790.0
1/25/2021 19:15,2021-01-25,Paraguay,127652,2617.0,103083.0
1/25/2021 19:15,2021-01-25,Peru,1099013,39777.0,1012450.0
1/25/2021 19:15,2021-01-25,Philippines,514996,10292.0,475422.0
1/25/2021 19:15,2021-01-25,Poland,1478119,35401.0,1237736.0
1/25/2021 19:15,2021-01-25,Portugal,643113,10721.0,461757.0
1/25/2021 19:15,2021-01-25,Qatar,149296,248.0,144981.0
